<http://dbpedia.org/resource/Hannahstown>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Banbridge_(district)>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Districts_of_Northern_Ireland,_1972–2015>
<http://dbpedia.org/resource/Armagh>	<http://www.w3.org/2000/01/rdf-schema#label>	"Armagh"@en
<http://dbpedia.org/resource/Finaghy>	<http://dbpedia.org/ontology/abstract>	"Finaghy (  or ; from Irish an Fionnachadh, meaning 'the white field') is an electoral ward in the Balmoral district of Belfast City Council, Northern Ireland. It is based on the townland of Ballyfinaghy (from Irish Baile an Fhionnachaidh). There has been a small community living in the area since the 17th century, and it has been involved in the production of linen, which was key to the Lagan Valley area at the time."@en
<http://dbpedia.org/resource/Annsborough>	<http://dbpedia.org/ontology/populationTotal>	"793"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
<http://dbpedia.org/resource/Cloghy>	<http://dbpedia.org/ontology/populationTotal>	"1075"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
<http://dbpedia.org/resource/Drumnacanvy>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Category:Ports_and_harbours_of_Northern_Ireland>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Geography_of_Northern_Ireland>
<http://dbpedia.org/resource/Category:Geography_of_County_Down>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Geography_of_Northern_Ireland_by_county>
<http://dbpedia.org/resource/Ballyhalbert>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Townlands_of_County_Down>
<http://dbpedia.org/resource/Belleeks>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Villages_in_County_Armagh>
<http://dbpedia.org/resource/Monea>	<http://dbpedia.org/ontology/populationTotal>	"248"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
<http://dbpedia.org/resource/Aldfreck>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Ardstraw>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Dollingstown>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Civil_parish_of_Magheralin>
<http://dbpedia.org/resource/Downpatrick>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Towns_in_County_Down>
<http://dbpedia.org/resource/Category:Civil_parish_of_Derriaghy>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Barony_of__Belfast_Upper>
<http://dbpedia.org/resource/Tullynakill>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Townlands_of_County_Down>
<http://dbpedia.org/resource/Foreglen>	<http://www.w3.org/2000/01/rdf-schema#label>	"Foreglen"@en
<http://dbpedia.org/resource/Newtownhamilton>	<http://www.w3.org/2000/01/rdf-schema#label>	"Newtownhamilton"@en
<http://dbpedia.org/resource/Lower_Ballinderry>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Civil_parish_of_Ballinderry_(Massereene_Upper)>
<http://dbpedia.org/resource/Blackskull>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Villages_in_County_Down>
<http://dbpedia.org/resource/Park,_County_Londonderry>	<http://www.w3.org/2000/01/rdf-schema#label>	"Park, County Londonderry"@en
<http://dbpedia.org/resource/Finvoy>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Villages_in_County_Antrim>
<http://dbpedia.org/resource/Drumskinny>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:State_Care_Monuments_of_Northern_Ireland>
<http://dbpedia.org/resource/Lisnagree,_County_Armagh>	<http://www.w3.org/2000/01/rdf-schema#label>	"Lisnagree, County Armagh"@en
