<http://dbpedia.org/resource/Balvicar>	<http://dbpedia.org/ontology/abstract>	"Balvicar (Scottish Gaelic: Baile a' Bhiocair) is a village on the island of Seil, a small island seven miles (eleven kilometres) southwest of Oban, Scotland. It is one of three villages on the island along with Ellenabeich and Clachan-Seil. It was a former slate-mining village beginning in the 16th century, and eventually ceased mining after sporadic operation between the 1940s and 60s. Balvicar contains a shop which also serves as a post office. The Isle of Seil Golf Club is also situated in the village. There is a fish factory which processes locally caught langoustines that go for export, and a number of creel fishing boats operate out of Balvicar Bay. There is a boatyard which offers repairs and maintenance for both fishing and pleasure vessels plus winter storage for yachts and small commercial vessels. As of 2001, 2.68% of people in Balvicar could speak Scottish Gaelic."@en
<http://dbpedia.org/resource/Easdale>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Slate_Islands>
<http://dbpedia.org/resource/Maiden_Island>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Oban>
<http://dbpedia.org/resource/Gartocharn>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Parishes_in_Dunbartonshire>
<http://dbpedia.org/resource/Category:Gourock>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_populated_places_in_Scotland>
<http://dbpedia.org/resource/Glen_Shiel>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Parishes_in_Ross_and_Cromarty>
<http://dbpedia.org/resource/Stronsay>	<http://dbpedia.org/ontology/abstract>	"Stronsay () is an island in Orkney, Scotland. It is known as Orkney's 'Island of Bays', owing to an irregular shape with miles of coastline, with three large bays separated by two isthmuses: St Catherine's Bay to the west, the Bay of Holland to the south and Mill Bay to the east. Stronsay is 3,275 hectares (13 square miles) in area, and 44 metres (144 feet) in altitude at its highest point. It has a usually resident population of about 320. The main village is Whitehall, home to a heritage centre. Sights on the island include the Vat of Kirbister, a natural arch described as the \"finest in Orkney\", white sand beaches in the three bays, and various seabirds amongst which are Arctic terns."@en
<http://dbpedia.org/resource/Killin>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Villages_in_Stirling_(council_area)>
<http://dbpedia.org/resource/Gasker>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Islands_off_Lewis_and_Harris>
<http://dbpedia.org/resource/Eilean_Chaluim_Chille>	<http://dbpedia.org/ontology/abstract>	"Eilean Chaluim Chille (Gaelic: island of Saint Columba, Calum Cille) is an unpopulated island in the Outer Hebrides. It lies off the east coast of Lewis at the mouth of Loch Erisort. The island reaches a height of 43m (141 feet) in the northeast. At low tide Eilean Chaluim Chille is connected by a causeway to the mainland of Lewis at Crobeag. There are two lochs in the centre of the island."@en
<http://dbpedia.org/resource/Garvellachs>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Category:Dornoch>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_populated_places_in_Scotland>
<http://dbpedia.org/resource/Port_Askaig>	<http://dbpedia.org/ontology/abstract>	"Port Askaig (Scottish Gaelic: Port Asgaig) is a port village on the east coast of the island of Islay, in Argyll and Bute, Scotland. The village lies on the Sound of Islay (Caol Ìle) across from Jura."@en
<http://dbpedia.org/resource/County_of_Moray>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Elginshire>
<http://dbpedia.org/resource/Eilean_Sùbhainn>	<http://dbpedia.org/ontology/abstract>	"Eilean Sùbhainn is the largest of several small islands in Loch Maree, Wester Ross, Scotland. It is the second largest freshwater island in Scotland after Inchmurrin.  Lying 1 mile (1.5 kilometres) northeast of Talladale, the island is partially forested and uninhabited. It rises to 36 metres (118 feet) and extends to 118 hectares (290 acres). The island is a nature reserve and includes several small lochans."@en
<http://dbpedia.org/resource/Category:River_Clyde>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_rivers>
<http://dbpedia.org/resource/Inchmore,_Kirkhill>	<http://dbpedia.org/ontology/abstract>	"Inchmore (Scottish Gaelic: Innis Mhòr, meaning \"Large Island in the Marsh\") in the Highland council area of Scotland, just south of the Beauly Firth. It is 0.9 miles southeast (1.5 km) southeast of the village of Kirkhill and 6.2 miles (10 km) west of Inverness. The A862 runs directly through the middle of the village. Historically, part of the village was known as Bogroy, from the Scottish Gaelic \"Bòg Ruadh\" meaning \"Reddish-brown bog\". Although the bog has since been drained, the village's pub, the Old North Inn, is colloquially still known as \"The Bogroy\". The village has a progressive art gallery within the old church, showcasing new works by Highland artists."@en
<http://dbpedia.org/resource/Category:Selkirkshire>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_counties_of_Scotland>
<http://dbpedia.org/resource/Category:Former_populated_places_in_Scotland>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Former_buildings_and_structures_in_Scotland>
<http://dbpedia.org/resource/Inchgarvie>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/West_End,_Edinburgh>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Category:Rivers_of_Scotland>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Bodies_of_water_of_Scotland>
<http://dbpedia.org/resource/Torsa>	<http://dbpedia.org/ontology/abstract>	"Torsa (occasionally Torsay) is one of the Slate Islands in Argyll and Bute, Scotland. Lying east of Luing and south of Seil, this tidal island was inhabited until the 1960s. There is now only one house there, which is used for holiday lets. The underlying bedrock is slate but unlike Torsa's immediate island neighbours this has never been worked commercially. The island's name is of Norse origin but the most prominent historical structure on the island is the ruined Caisteal nan Con on the northeast shore, once held by Clan Campbell. The abundant sea life  in the waters surrounding the island are protected by the Loch Sunart to the Sound of Jura Marine Protected Area."@en
<http://dbpedia.org/resource/Kilmorack>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Colinton>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Villages_in_Edinburgh_council_area>
<http://dbpedia.org/resource/Category:Lecropt>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Civil_parishes_of_Scotland>
<http://dbpedia.org/resource/Category:Lochs_of_Whalsay>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Whalsay>
<http://dbpedia.org/resource/Category:Norn_language>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:History_of_Shetland>
<http://dbpedia.org/resource/Category:Urban_areas_of_the_United_Kingdom>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Urban_society_in_the_United_Kingdom>
<http://dbpedia.org/resource/Flodday,_Loch_Maddy>	<http://www.w3.org/2000/01/rdf-schema#label>	"Flodday, Loch Maddy"@en
<http://dbpedia.org/resource/Erskine,_Renfrewshire>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Towns_in_Renfrewshire>
<http://dbpedia.org/resource/Kingston,_East_Lothian>	<http://www.w3.org/2000/01/rdf-schema#label>	"Kingston, East Lothian"@en
<http://dbpedia.org/resource/Birgham>	<http://dbpedia.org/ontology/abstract>	"Birgham is a village in Berwickshire, parish of Eccles in the Scottish Borders area of Scotland, near Coldstream and the River Tweed, on the A698.                                                   Birgham is close to Ednam, Kelso, Lempitlaw, Leitholm and Sprouston as well as Carham and Wark on Tweed, Northumberland. Since mid-December 2015 Birgham has been unofficially twinned with Bedford Falls, the setting for the 1946 film It's a Wonderful Life, even having its road signs amended to include the reference."@en
<http://dbpedia.org/resource/Category:Stenhousemuir>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_populated_places_in_Scotland>
<http://dbpedia.org/resource/Slateford>	<http://www.w3.org/2000/01/rdf-schema#label>	"Slateford"@en
<http://dbpedia.org/resource/Category:River_islands_of_Scotland>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:River_islands_of_the_United_Kingdom>
<http://dbpedia.org/resource/Wyndford>	<http://dbpedia.org/ontology/abstract>	"Wyndford is an area of the city of Glasgow, Scotland. Located two miles (three kilometres) northwest of the city centre in Maryhill, Wyndford is bounded by Maryhill Road to the north and the River Kelvin to the south. The area comprises council housing that is typical of that which was built throughout Glasgow in the 1960s and 1970s. The houses are now either privately owned or mainly run by Wheatley Homes Glasgow.  It was built on the site of the former Glasgow city barracks, hence many local people colloquially refer to the area as \"the Barracks\".  These barracks were built in 1872 when the Glasgow barracks were moved from the city's east end to this site, despite the fact that Maryhill was technically not part of the city at the time, as it was then a politically independent burgh. It was home to the Highland Light Infantry. The former barracks' walls and gatehouse are still in place, and they formed a perimeter around the Wyndford estate. The nearby Walcheren Barracks maintains a vestigial link to the Army in the area.  After the barracks closed in 1960, the site was chosen for the Wyndford housing scheme (the Glaswegian term for housing estate). The new social housing, with four high-rise tower blocks and several smaller buildings, was commissioned by the Macmillan government and intended to be an example of high-quality social housing. Footballers Charlie Nicholas and Jim Duffy are both originally from the Wyndford area. It was an area of support for the Glasgow school closures protest, 2009."@en
<http://dbpedia.org/resource/Kirkcolm>	<http://dbpedia.org/ontology/abstract>	"Kirkcolm is a village and civil parish on the northern tip of the Rhinns of Galloway peninsula, south-west Scotland. It is in Dumfries and Galloway, and is part of the former county of Wigtownshire. The parish is bounded on the north and west by the sea, on the east by the bay of Loch Ryan and on the south by Leswalt parish."@en
<http://dbpedia.org/resource/Sciennes>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Areas_of_Edinburgh>
<http://dbpedia.org/resource/Spott,_East_Lothian>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Category:National_nature_reserves_in_Scotland>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Nature_reserves_in_Scotland>
<http://dbpedia.org/resource/Marchmont>	<http://www.w3.org/2000/01/rdf-schema#label>	"Marchmont"@en
<http://dbpedia.org/resource/Holm_of_Melby>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Uninhabited_islands_of_Shetland>
<http://dbpedia.org/resource/Badcaul>	<http://www.w3.org/2000/01/rdf-schema#label>	"Badcaul"@en
<http://dbpedia.org/resource/Category:Villages_in_Edinburgh_council_area>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Villages_in_Scotland>
<http://dbpedia.org/resource/Ulva>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Islands_of_Argyll_and_Bute>
<http://dbpedia.org/resource/Category:Populated_places_on_the_Black_Isle>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Black_Isle>
<http://dbpedia.org/resource/Ashkirk>	<http://dbpedia.org/ontology/populationTotal>	"139"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
<http://dbpedia.org/resource/Category:Loch_Ness>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Lochs_of_Highland_(council_area)>
<http://dbpedia.org/resource/Port_William,_Dumfries_and_Galloway>	<http://dbpedia.org/ontology/populationTotal>	"460"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
<http://dbpedia.org/resource/Kirkfieldbank>	<http://dbpedia.org/ontology/abstract>	"Kirkfieldbank is a small village and parish in Scotland, on the banks of the River Clyde. It is close to the town of Lanark and is part of the current South Lanarkshire local authority. The village of New Lanark is also close by, some ten minutes drive upstream. The fertile Clyde Valley lands surrounding Kirkfieldbank are noted for their fruit farms, many with greenhouses specialising in tomatoes. One of these, Linmill Farm, which in former times specialised in soft fruit, was the birthplace of the dramatist and writer Robert McLellan (1907-1985). His Linmill Stories, a cycle of short stories written in homage to the summers he spent there as a child, strongly evokes the places and people in and around Kirkfieldbank in the period immediately before the First World War, as well as skilfully employing the rich, evocative Lanarkshire Scots spoken in the area at the time. Kirkfieldbank has a school, a kirk, and two bridge crossings; the old brig, built in 1699, designed by James Lockhart, and a newer one constructed to carry modern traffic. The views from the bridges are picturesque. A caravan park is situated nearby."@en
<http://dbpedia.org/resource/Pabaigh_Mòr>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Trossachs>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Geography_of_Stirling_(council_area)>
<http://dbpedia.org/resource/Little_Colonsay>	<http://dbpedia.org/ontology/abstract>	"Little Colonsay (Scottish Gaelic: Colbhasa Beag) is an uninhabited island west of the island of the Isle of Mull in Scotland. The geology of the island is columnar basalt, similar to that of neighbouring Staffa. It is part of the Loch Na Keal National Scenic Area, one of 40 in Scotland. In 1841 the population was 16 individuals in two households, but by 1881 no population was recorded, the island having been cleared in 1846 by F. W. Clark, the notorious owner of Gometra and Ulva. The censuses of 1891 and 1931 recorded two inhabitants. In the early 20th century the island was farmed by John MacColum, known as \"Johnny Colonsay\", but he and his family were forced out by a plague of rats. The island is owned by the family of Viscount Blakenham but has not been permanently inhabited since the 1940s. The 2nd Viscount's daughter, Cressida Cowell, the author of children's books including How to Train Your Dragon, spent childhood summers on the island and cites the Inner Hebrides as an inspiration for her books, suggesting they are \"one of the most beautiful places on Earth\" and \"the kind of place where you expect to see dragons overhead\"."@en
<http://dbpedia.org/resource/Auskerry>	<http://dbpedia.org/ontology/abstract>	"Auskerry (Scots: Soond; Old Norse: Austrsker, east skerry) is a small island in eastern Orkney, Scotland. It lies in the North Sea south of Stronsay and has a lighthouse, completed in 1866."@en
<http://dbpedia.org/resource/Grimsay>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Uist_islands>
<http://dbpedia.org/resource/Fraoch-Eilean>	<http://dbpedia.org/ontology/abstract>	"Seana Bhaile is a small inhabited island north of Benbecula in the Outer Hebrides of Scotland. It is about 55 hectares (140 acres) in extent and the highest point is 11 metres (36 ft)."@en
<http://dbpedia.org/resource/Bracorina>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Galloway>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Christianity_in_Dumfries_and_Galloway>
<http://dbpedia.org/resource/Abronhill>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abronhill"@en
<http://dbpedia.org/resource/Category:Geography_of_East_Ayrshire>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Geography_of_Ayrshire>
<http://dbpedia.org/resource/Girvan>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Seaside_resorts_in_Scotland>
<http://dbpedia.org/resource/Category:Newburgh,_Fife>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_populated_places_in_Scotland>
<http://dbpedia.org/resource/Bettyhill>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Parish_of_Farr>
<http://dbpedia.org/resource/Bonar_Bridge>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Buildings_and_structures_in_Sutherland>
<http://dbpedia.org/resource/Kirkgunzeon>	<http://dbpedia.org/ontology/abstract>	"Kirkgunȝeon (Scottish Gaelic: Cill Fhionnain) is a village and civil parish in Dumfries and Galloway, south west Scotland. The village is 10.4 miles (16.7 km) south west of Dumfries and 4.1 miles (6.6 km) north east of Dalbeattie. The civil parish is in the former county of Kirkcudbrightshire, and is bounded by the parishes Lochrutton to the north, Urr to the west, Colvend and Southwick to the south and New Abbey to the east."@en
<http://dbpedia.org/resource/Stockinish_Island>	<http://dbpedia.org/ontology/abstract>	"Stockinish Island (Scottish Gaelic: Eilean Stocainis) is an uninhabited island off Harris, in the Outer Hebrides."@en
<http://dbpedia.org/resource/Vaila>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Underwater_diving_sites_in_Scotland>
<http://dbpedia.org/resource/Eilean_Ornsay>	<http://www.w3.org/2000/01/rdf-schema#label>	"Eilean Ornsay"@en
<http://dbpedia.org/resource/Ardmillan>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Camasunary>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Bays_of_Highland_(council_area)>
<http://dbpedia.org/resource/Wallacestone>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Cannich>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Populated_places_in_Inverness_committee_area>
<http://dbpedia.org/resource/Eliburn>	<http://www.w3.org/2000/01/rdf-schema#label>	"Eliburn"@en
<http://dbpedia.org/resource/Eilean_Liubhaird>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Islands_off_Lewis_and_Harris>
<http://dbpedia.org/resource/Uyea,_Northmavine>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Category:Populated_places_in_Midlothian>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Geography_of_Midlothian>
<http://dbpedia.org/resource/Callander>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Towns_in_Stirling_(council_area)>
<http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Argyll_and_the_Isles>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Religious_organizations_established_in_1878>
<http://dbpedia.org/resource/Allanaquoich>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Places_and_place_names_on_Mar_Lodge_Estate>
<http://dbpedia.org/resource/Kirkconnel>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Category:Glen_Coe>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_valleys>
<http://dbpedia.org/resource/Category:Islands_of_Loch_Ròg>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Islands_off_Lewis_and_Harris>
<http://dbpedia.org/resource/Category:South_Uist>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Islands_of_the_Outer_Hebrides>
<http://dbpedia.org/resource/Achindarroch>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Populated_places_in_Lochaber>
<http://dbpedia.org/resource/Achfrish>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Populated_places_in_Sutherland>
<http://dbpedia.org/resource/Darnley>	<http://www.w3.org/2000/01/rdf-schema#label>	"Darnley"@en
